examples_seen,loss,lr,seconds
105501,0.08158604055643082,0.020841558154322527,39.817365884780884
106525,0.12688568234443665,0.02055845843355174,40.78241038322449
107549,0.22703556716442108,0.020275358712780956,41.146859884262085
108573,1.244110107421875,0.019992258992010178,41.55851912498474
109597,0.25100135803222656,0.019709159271239392,41.91123819351196
110621,0.12514935433864594,0.019426059550468607,42.298203468322754
111645,0.09619861841201782,0.019142959829697825,42.7333562374115
112669,0.12915122509002686,0.01885986010892704,43.16217088699341
113693,0.15975253283977509,0.018576760388156262,43.557236433029175
114717,0.11517959833145142,0.018293660667385477,43.9210741519928
115741,0.13420042395591736,0.01801056094661469,44.33064818382263
116765,0.12112534046173096,0.01772746122584391,44.740885972976685
117789,0.12177296727895737,0.017444361505073124,45.13655662536621
118813,0.10946226865053177,0.01716126178430234,45.50080227851868
119837,0.19172972440719604,0.01687816206353156,45.820112466812134
120858,0.40782228112220764,0.016595891736473974,46.17758369445801
121882,0.12853917479515076,0.01631279201570319,46.58929467201233
122906,0.17720744013786316,0.016029692294932403,46.933679819107056
123930,0.20799162983894348,0.01574659257416162,47.301483154296875
124954,0.17067676782608032,0.015463492853390838,47.757877826690674
125978,0.18663495779037476,0.015180393132620058,48.12329649925232
127002,0.1316126137971878,0.014897293411849272,48.44738221168518
128026,0.14132416248321533,0.014614193691078487,48.85488772392273
129050,0.07704468816518784,0.014331093970307707,49.2364866733551
130074,0.07807479798793793,0.014047994249536922,49.617958307266235
131098,0.1056399941444397,0.013764894528766137,50.02042102813721
132122,0.11166436225175858,0.013481794807995356,50.338427782058716
133146,0.7203814387321472,0.013198695087224571,50.69657230377197
134170,0.6285513043403625,0.012915595366453793,51.105332374572754
135194,0.08352222293615341,0.012632495645683008,51.42082381248474
136218,0.3903023600578308,0.012349395924912222,51.79040813446045
137242,0.09779422730207443,0.012066296204141442,52.183908462524414
138266,0.14072182774543762,0.011783196483370657,52.51295065879822
139290,0.06444070488214493,0.011500096762599872,52.924773931503296
140314,0.1437249630689621,0.011216997041829092,53.28434681892395
141338,0.11491889506578445,0.010933897321058306,53.6715726852417
142362,0.12553860247135162,0.010650797600287521,54.03538918495178
143386,0.1475232094526291,0.010367697879516741,54.39901304244995
144410,0.26755985617637634,0.010084598158745956,54.75263071060181
145434,0.11419384181499481,0.009801498437975176,55.11767864227295
146458,0.7193898558616638,0.00951839871720439,55.46457123756409
147482,0.2106155902147293,0.009235298996433605,55.846266746520996
148506,0.20054398477077484,0.008952199275662825,56.228797912597656
149530,0.2526730000972748,0.00866909955489204,56.618947982788086
150554,0.09165820479393005,0.008385999834121255,57.02001166343689
151578,0.1306796818971634,0.008102900113350476,57.40456938743591
152602,0.13115346431732178,0.007819800392579691,57.7957329750061
153626,0.1119585782289505,0.007536700671808911,58.17297840118408
154650,0.16898488998413086,0.007253600951038126,58.52632737159729
155674,0.40992024540901184,0.00697050123026734,58.91606426239014
156698,0.15597717463970184,0.00668740150949656,59.28440237045288
157722,0.16043484210968018,0.006404301788725775,59.62513852119446
158746,0.2058834433555603,0.00612120206795499,59.99993181228638
159770,0.2139611691236496,0.00583810234718421,60.39215898513794
160794,0.22795984148979187,0.0055550026264134245,60.73105263710022
161818,0.04656100645661354,0.005271902905642639,61.131054401397705
162842,0.10157544910907745,0.00498880318487186,61.51949906349182
163866,0.06680323928594589,0.004705703464101075,61.9554979801178
164890,0.06750919669866562,0.004422603743330295,62.305320501327515
165914,0.09126488119363785,0.004139504022559509,62.70693922042847
166938,0.6766232848167419,0.003856404301788724,63.05044937133789
167962,0.07453164458274841,0.0035733045810179445,63.454811811447144
168986,0.196461021900177,0.0032902048602471592,63.85790944099426
170010,0.09177948534488678,0.003007105139476374,64.60204029083252
171034,0.418389230966568,0.0027240054187055943,65.0379228591919
172058,0.08989223837852478,0.002440905697934809,65.46211767196655
173082,0.07992558181285858,0.002157805977164029,65.86470985412598
174106,0.21067097783088684,0.0018747062563932437,66.26850581169128
175130,0.789290189743042,0.0015916065356224585,66.69135642051697
176154,0.09155036509037018,0.0013085068148516788,67.04843020439148
177178,0.10944447666406631,0.0010254070940808936,67.41249585151672
178202,0.6776196360588074,0.0007423073733101083,67.77724647521973
179226,0.8362202644348145,0.0004592076525393285,68.16365218162537
180250,0.07295863330364227,0.00017610793176854324,68.53516435623169
180855,0.4759334921836853,8.017472560889472e-06,68.75822687149048
