examples_seen,loss,lr,seconds
130081,0.32343345880508423,0.014046058997539468,41.52492022514343
131105,0.054038308560848236,0.013762959276768683,41.946789026260376
132129,0.27206405997276306,0.013479859555997897,42.31027293205261
133153,0.13569606840610504,0.013196759835227119,42.63967227935791
134177,0.19070442020893097,0.012913660114456334,42.955727100372314
135201,0.13402314484119415,0.012630560393685548,43.30296730995178
136225,0.1974058747291565,0.012347460672914768,43.612319469451904
137249,0.1337784230709076,0.012064360952143983,43.913875341415405
138273,0.1606064736843109,0.011781261231373198,44.23006010055542
139297,0.12180622667074203,0.011498161510602418,44.573513984680176
140321,0.10077104717493057,0.011215061789831633,44.87498903274536
141345,0.3624442219734192,0.010931962069060852,45.19126653671265
142369,0.09363250434398651,0.010648862348290067,45.48560404777527
143393,0.467862993478775,0.010365762627519282,45.7947895526886
144417,0.6653379201889038,0.010082662906748502,46.15706491470337
145441,0.1407822072505951,0.009799563185977717,46.461803674697876
146465,0.10359092801809311,0.009516463465206931,46.83155965805054
147489,0.0872698500752449,0.009233363744436151,47.113810777664185
148513,0.2904509902000427,0.008950264023665366,47.445221185684204
149537,0.11131276190280914,0.008667164302894588,47.74812626838684
150561,0.19356399774551392,0.008384064582123802,48.133732318878174
151585,0.06450968235731125,0.008100964861353017,48.48176383972168
152609,0.10192105919122696,0.007817865140582237,48.888678312301636
153633,0.10316745191812515,0.007534765419811452,49.195006370544434
154657,0.11555992811918259,0.0072516656990406665,49.48776412010193
155682,0.13910895586013794,0.006968289513698822,49.77101969718933
156706,0.2339487224817276,0.006685189792928037,50.07555389404297
157730,0.10722249001264572,0.0064020900721572516,50.40288519859314
158754,0.26870056986808777,0.006118990351386472,50.729095697402954
159778,0.20117081701755524,0.005835890630615687,51.03741192817688
160802,0.09734012931585312,0.005552790909844902,51.36511588096619
161826,0.06761839240789413,0.005269691189074122,51.652254581451416
162850,0.11728328466415405,0.0049865914683033365,51.9480664730072
163874,0.31230759620666504,0.004703491747532551,52.703561305999756
164898,0.046822309494018555,0.004420392026761771,53.068145513534546
165922,0.1413002759218216,0.004137292305990986,53.43237924575806
166946,0.25251656770706177,0.0038541925852202067,53.7320122718811
167970,0.11083794385194778,0.0035710928644494214,54.06132793426514
168994,0.11066746711730957,0.003287993143678636,54.35078287124634
170018,0.06463221460580826,0.003004893422907856,54.69251275062561
171042,0.1305195689201355,0.002721793702137071,55.032376527786255
172066,0.09179339557886124,0.0024386939813662856,55.37086319923401
173090,0.11011038720607758,0.002155594260595506,55.7126407623291
174114,0.08120634406805038,0.0018724945398247207,56.049943923950195
175138,0.1585293412208557,0.001589394819053941,56.39121389389038
176162,0.06563619524240494,0.0013062950982831558,56.722468852996826
177186,0.06251875311136246,0.0010231953775123703,57.017202615737915
178210,0.2768106460571289,0.0007400956567415907,57.35533618927002
179234,0.18766283988952637,0.0004569959359708054,57.68085050582886
180258,0.0887238010764122,0.0001738962152000201,58.021848917007446
180855,0.23112310469150543,5.805755992371875e-06,58.21142220497131
