examples_seen,loss,lr,seconds
32,15.957307815551758,0.05,0.07204246520996094
1056,19.925642013549805,0.04971690027922922,0.514413595199585
2080,11.795808792114258,0.04943380055845844,1.6537907123565674
3104,6.6554718017578125,0.049150700837687654,2.0876734256744385
4128,3.0736570358276367,0.04886760111691687,2.537822723388672
5152,1.1212074756622314,0.04858450139614609,2.910806894302368
6176,1.1340715885162354,0.048301401675375305,3.3802742958068848
7200,0.7596823573112488,0.04801830195460452,3.7460720539093018
8224,0.50728440284729,0.047735202233833735,4.148992538452148
9248,0.6125412583351135,0.04745210251306295,4.551316738128662
10272,0.878764271736145,0.04716900279229217,4.943192958831787
11296,0.895443320274353,0.046885903071521386,5.338492393493652
12320,0.9473443627357483,0.0466028033507506,5.700181245803833
13344,0.3466660976409912,0.04631970362997982,6.07927131652832
14368,0.3341059982776642,0.04603660390920904,6.540714740753174
15392,0.8260037899017334,0.04575350418843826,6.918364763259888
16416,0.35527321696281433,0.04547040446766747,7.312076807022095
17440,0.27957862615585327,0.04518730474689669,7.684083938598633
18464,2.285473585128784,0.04490420502612591,8.035526990890503
19488,0.4740270674228668,0.044621105305355124,8.399480819702148
20512,0.7256205081939697,0.04433800558458434,8.80122709274292
21536,0.9660183191299438,0.044054905863813554,9.153930187225342
22560,0.29682618379592896,0.04377180614304277,9.508546590805054
23584,0.6071515083312988,0.04348870642227198,9.922532796859741
24608,0.38266220688819885,0.043205606701501205,10.253718376159668
25632,0.6837013959884644,0.04292250698073042,10.660816431045532
26656,0.2049546092748642,0.04263940725995964,11.046454906463623
27680,0.18352733552455902,0.042356307539188856,11.457071304321289
28704,0.3454263210296631,0.04207320781841807,11.821455955505371
29728,0.24984189867973328,0.04179010809764729,12.130746364593506
30752,0.17903222143650055,0.04150700837687651,12.494067192077637
31776,0.19835056364536285,0.04122390865610573,12.89940881729126
32800,0.2452142983675003,0.040940808935334944,13.279657363891602
33824,0.4344337582588196,0.04065770921456416,13.668777704238892
34848,0.2637595534324646,0.04037460949379337,14.048152446746826
35872,0.36244672536849976,0.04009150977302259,14.439093351364136
36896,0.18175406754016876,0.0398084100522518,14.75963830947876
37920,0.9628978371620178,0.039525310331481024,15.120055913925171
38944,0.9918909072875977,0.03924221061071024,15.476205348968506
39968,0.23597607016563416,0.038959110889939454,15.808647632598877
40992,0.117094486951828,0.038676011169168675,16.212562322616577
42016,0.6424486041069031,0.03839291144839789,16.562775135040283
43040,0.2839164435863495,0.03810981172762711,16.927837371826172
44064,0.17923331260681152,0.037826712006856326,17.341514348983765
45088,0.1639626920223236,0.03754361228608554,17.739307641983032
46112,0.1685691624879837,0.037260512565314756,18.108190298080444
47136,0.23227080702781677,0.03697741284454397,18.49697709083557
48160,1.1695414781570435,0.03669431312377319,18.834363222122192
49184,0.263484925031662,0.03641121340300241,19.213847398757935
50208,0.24006609618663788,0.03612811368223162,19.62494683265686
51232,0.16553372144699097,0.035845013961460837,20.034828662872314
52256,0.22548925876617432,0.03556191424069006,20.44794535636902
53280,0.20763377845287323,0.03527881451991927,20.847554922103882
54304,0.09639409184455872,0.034995714799148495,21.27647066116333
55328,0.24606618285179138,0.03471261507837771,21.626118183135986
56352,0.2962600588798523,0.034429515357606924,22.02563190460205
57376,0.22516830265522003,0.03414641563683614,22.432451009750366
58400,0.16564176976680756,0.03386331591606536,22.8158016204834
59424,0.23021695017814636,0.033580216195294575,23.230554342269897
60445,0.20280276238918304,0.03329794586823699,23.61091661453247
61469,0.25140801072120667,0.033014846147466206,24.031845808029175
62493,0.09550941735506058,0.03273174642669542,24.42420220375061
63517,0.19387629628181458,0.032448646705924636,24.741918802261353
64541,0.18136949837207794,0.03216554698515386,25.105515480041504
65565,0.2626872956752777,0.03188244726438307,25.420003652572632
66589,0.2533228397369385,0.03159934754361229,25.775856971740723
67613,0.7060182690620422,0.0313162478228415,26.11763286590576
68637,0.5455828905105591,0.03103314810207072,26.478127241134644
69661,0.16693513095378876,0.030750048381299935,26.86441445350647
70685,0.3174251317977905,0.030466948660529153,27.299203157424927
71709,0.17074206471443176,0.030183848939758375,27.675334930419922
72733,0.11388412117958069,0.02990074921898759,28.07128381729126
73757,1.4574288129806519,0.029617649498216804,28.438512563705444
74781,0.2746792435646057,0.02933454977744602,28.82107162475586
75805,2.248361110687256,0.02905145005667524,29.248397827148438
76829,0.17827925086021423,0.02876835033590446,29.594695806503296
77853,0.1737583726644516,0.028485250615133673,29.972647428512573
78877,0.2562604546546936,0.028202150894362888,30.33912706375122
79901,0.9451786875724792,0.027919051173592103,30.674561023712158
80925,0.18319939076900482,0.027635951452821318,31.036192893981934
81949,0.16872119903564453,0.02735285173205054,31.392025232315063
82973,0.6885221004486084,0.027069752011279757,31.80091643333435
83997,0.14956095814704895,0.026786652290508972,32.174965381622314
85021,0.10695654153823853,0.026503552569738187,32.51557755470276
86045,0.11518128216266632,0.0262204528489674,32.946330070495605
87069,0.1300225406885147,0.025937353128196623,33.35136008262634
88093,0.2564524710178375,0.025654253407425845,33.74116539955139
89117,0.10086832195520401,0.02537115368665506,34.07540225982666
90141,0.1508369743824005,0.025088053965884274,34.432098388671875
91165,0.20981213450431824,0.02480495424511349,34.79397630691528
92189,0.1964208483695984,0.024521854524342707,35.164445877075195
93213,0.12220233678817749,0.024238754803571922,35.537402629852295
94237,0.1230107769370079,0.023955655082801144,35.931138038635254
95261,0.2848428189754486,0.02367255536203036,36.2874813079834
96285,0.13952866196632385,0.023389455641259573,36.63323092460632
97309,0.17086730897426605,0.02310635592048879,36.9682137966156
98333,0.1369677633047104,0.022823256199718006,37.319586515426636
99357,0.48357775807380676,0.02254015647894722,37.669848680496216
100381,0.1196015328168869,0.022257056758176443,38.08112907409668
101405,0.13542957603931427,0.021973957037405657,38.42546033859253
102429,0.15128780901432037,0.021690857316634872,38.80494499206543
103453,1.9583134651184082,0.021407757595864094,39.210822105407715
104477,1.8132892847061157,0.02112465787509331,39.596715688705444
105501,0.08158604055643082,0.020841558154322527,40.02548956871033
106525,0.12688568234443665,0.02055845843355174,40.806673765182495
107549,0.22703556716442108,0.020275358712780956,41.195414543151855
108573,1.244110107421875,0.019992258992010178,41.64234972000122
109597,0.25100135803222656,0.019709159271239392,42.01998329162598
110621,0.12514935433864594,0.019426059550468607,42.42152690887451
111645,0.09619861841201782,0.019142959829697825,42.85046744346619
112669,0.12915122509002686,0.01885986010892704,43.289267778396606
113693,0.15975253283977509,0.018576760388156262,43.678666830062866
114717,0.11517959833145142,0.018293660667385477,44.04520010948181
115741,0.13420042395591736,0.01801056094661469,44.44948363304138
116765,0.12112534046173096,0.01772746122584391,44.84182333946228
117789,0.12177296727895737,0.017444361505073124,45.22716760635376
118813,0.10946226865053177,0.01716126178430234,45.60440921783447
119837,0.19172972440719604,0.01687816206353156,45.92164897918701
120858,0.40782228112220764,0.016595891736473974,46.28686594963074
121882,0.12853917479515076,0.01631279201570319,46.69027853012085
122906,0.17720744013786316,0.016029692294932403,47.04054045677185
123930,0.20799162983894348,0.01574659257416162,47.4027144908905
124954,0.17067676782608032,0.015463492853390838,47.85880732536316
125978,0.18663495779037476,0.015180393132620058,48.238757371902466
127002,0.1316126137971878,0.014897293411849272,48.57391548156738
128026,0.14132416248321533,0.014614193691078487,48.97822666168213
129050,0.07704468816518784,0.014331093970307707,49.3545880317688
130074,0.07807479798793793,0.014047994249536922,49.74366784095764
131098,0.1056399941444397,0.013764894528766137,50.185479402542114
132122,0.11166436225175858,0.013481794807995356,50.52746391296387
133146,0.7203814387321472,0.013198695087224571,50.89398384094238
134170,0.6285513043403625,0.012915595366453793,51.315673828125
135194,0.08352222293615341,0.012632495645683008,51.647401571273804
136218,0.3903023600578308,0.012349395924912222,52.027000427246094
137242,0.09779422730207443,0.012066296204141442,52.43940734863281
138266,0.14072182774543762,0.011783196483370657,52.79077911376953
139290,0.06444070488214493,0.011500096762599872,53.18743133544922
140314,0.1437249630689621,0.011216997041829092,53.53168797492981
141338,0.11491889506578445,0.010933897321058306,53.902366161346436
142362,0.12553860247135162,0.010650797600287521,54.28794240951538
143386,0.1475232094526291,0.010367697879516741,54.635345697402954
144410,0.26755985617637634,0.010084598158745956,54.98679447174072
145434,0.11419384181499481,0.009801498437975176,55.35040879249573
146458,0.7193898558616638,0.00951839871720439,55.69366216659546
147482,0.2106155902147293,0.009235298996433605,56.04668617248535
148506,0.20054398477077484,0.008952199275662825,56.427446365356445
149530,0.2526730000972748,0.00866909955489204,56.820902585983276
150554,0.09165820479393005,0.008385999834121255,57.22108602523804
151578,0.1306796818971634,0.008102900113350476,57.61451745033264
152602,0.13115346431732178,0.007819800392579691,58.00858283042908
153626,0.1119585782289505,0.007536700671808911,58.408520221710205
154650,0.16898488998413086,0.007253600951038126,58.77682065963745
155674,0.40992024540901184,0.00697050123026734,59.15983438491821
156698,0.15597717463970184,0.00668740150949656,59.538355350494385
157722,0.16043484210968018,0.006404301788725775,59.89467763900757
158746,0.2058834433555603,0.00612120206795499,60.28940272331238
159770,0.2139611691236496,0.00583810234718421,60.68824124336243
160794,0.22795984148979187,0.0055550026264134245,61.02896237373352
161818,0.04656100645661354,0.005271902905642639,61.41479134559631
162842,0.10157544910907745,0.00498880318487186,61.81105613708496
163866,0.06680323928594589,0.004705703464101075,62.26564145088196
164890,0.06750919669866562,0.004422603743330295,62.62310004234314
165914,0.09126488119363785,0.004139504022559509,63.012574911117554
166938,0.6766232848167419,0.003856404301788724,63.35995364189148
167962,0.07453164458274841,0.0035733045810179445,63.75489068031311
168986,0.196461021900177,0.0032902048602471592,64.13571238517761
170010,0.09177948534488678,0.003007105139476374,64.91167497634888
171034,0.418389230966568,0.0027240054187055943,65.35009908676147
172058,0.08989223837852478,0.002440905697934809,65.78538036346436
173082,0.07992558181285858,0.002157805977164029,66.21427869796753
174106,0.21067097783088684,0.0018747062563932437,66.63492608070374
175130,0.789290189743042,0.0015916065356224585,67.06846928596497
176154,0.09155036509037018,0.0013085068148516788,67.45165371894836
177178,0.10944447666406631,0.0010254070940808936,67.81860065460205
178202,0.6776196360588074,0.0007423073733101083,68.19229173660278
179226,0.8362202644348145,0.0004592076525393285,68.59089589118958
180250,0.07295863330364227,0.00017610793176854324,68.96365165710449
180855,0.4759334921836853,8.017472560889472e-06,69.19263339042664
